distance,speed,hour,weekday,eta
4.208134395749476,36.73904493028428,6,2,0.11454120279214658
2.5675503209922357,16.08025149797808,22,0,0.15967103010267458
9.213881512216343,13.934284567462491,23,6,0.6612382191283352
4.428661513517357,12.720570717364184,19,5,0.5222243889739974
5.561155921217839,13.08028593417729,1,1,0.4251555317064725
7.079229583052707,34.83626032151927,20,3,0.20321439550960302
2.4972393284155734,28.107373809254085,14,1,0.08884641252372646
1.4724093874058952,16.567726282501134,2,2,0.08887214589977002
1.718331226372805,38.78013522916633,5,5,0.04430957283203224
9.780833521591056,19.788183761463653,9,3,0.7414146977429025
1.602263204549703,21.902093569846258,0,1,0.07315570995256916
8.23107919451274,31.30153619805279,19,3,0.3944413051694622
1.5035559645825989,13.64592831875387,15,6,0.11018348693186612
5.626944331588522,35.31360713879626,7,5,0.15934210032615573
1.1699711785379456,34.41907796032851,19,3,0.05098790763162467
6.708107228603672,33.33236990201999,1,0,0.20124903354673113
5.469391882283619,37.24766664310526,12,3,0.14683851030695455
0.6761924457786761,17.024380855301036,19,5,0.059578593623402516
5.516612076922956,11.441484254275734,7,3,0.4821587789067991
3.6256344318482308,23.660279678039764,0,6,0.1532371756033533
9.943491190559419,18.6859978139557,22,3,0.5321359495789456
9.520807744335189,22.75182020099829,5,4,0.4184635629248442
3.0940305012277425,20.835594618593365,2,5,0.148497345905678
2.524841295118665,36.65154828304478,3,3,0.06888771179924945
1.0425246627160027,38.59181400513721,5,1,0.027014139904831255
2.857784134937148,13.24535163432105,21,1,0.2157575135666556
2.1487999146070678,34.40467737016706,23,5,0.06245662156594826
4.585706290849059,26.940763587991352,20,3,0.17021441414871788
1.8943495074649672,22.44678812221299,10,5,0.12658934747040818
0.5285739399928311,23.1967896348308,17,6,0.03417976894521378
8.020220431532163,26.671531220182118,21,1,0.3007034116385238
5.405452134615836,13.868267734761627,9,6,0.584656884118276
3.3254386207543414,28.82031930599119,19,5,0.17307781632018804
2.946288941546843,19.34553711519066,8,5,0.22844718066008107
0.5066817203581515,12.153605159599238,2,5,0.04168982896058302
5.875587810128751,32.623502415088296,18,3,0.27015436917395347
3.2364422406445,37.395656518899884,18,1,0.12981890981144262
2.7710769903237287,30.054155334635208,6,3,0.09220279057818889
7.503442279782733,24.17743770952915,19,2,0.46552341711702794
7.103717796791099,38.18567338782559,19,6,0.27904645249974497
6.542277079437152,27.848622973430697,19,5,0.3523842320145715
4.816918619681625,19.461597403620935,12,4,0.24750890277821755
2.7525825789193865,25.372644012811346,22,5,0.10848623334365673
7.533168761747551,39.12032613265632,19,1,0.28884608743557166
7.856075256661287,27.55201240546142,12,6,0.28513616867797426
2.61672560392706,29.775813837003188,19,6,0.1318213643924916
2.103247591219853,37.8770353860018,3,5,0.05552830547020978
7.573003608187008,32.88366310442804,13,0,0.2302968371904785
0.5390526637943445,38.50337006934125,6,0,0.014000142398536987
1.6679610641156224,21.480532836276737,3,6,0.0776498924318459
6.370843266274107,21.227022091725253,12,3,0.30012892240582334
2.4829408354976046,39.02002238975495,14,0,0.06363248105540613
7.474999162345663,14.287274835159849,9,3,0.7847891828835982
7.517768608070501,26.99516969347608,12,6,0.2784856955312016
7.481219642307502,30.31514052433886,2,5,0.24678162505303639
9.032187238140235,15.14886773419397,5,1,0.5962285364570722
2.4882685540724943,12.781326553295262,17,1,0.2920199883435776
5.709535690402423,17.33453303366165,15,1,0.32937349274509836
7.156236761302932,22.614073144065763,20,2,0.31645058878660365
6.487739972039039,29.210426038175555,10,1,0.3331553584785161
8.128683395150935,18.138436793031143,21,5,0.448146854544489
8.8542013924963,38.60319765170072,19,4,0.344046682572145
2.9627171640504075,10.189242283545228,1,4,0.29076913489778794
2.68311506025185,33.27791257498047,4,2,0.08062750493157772
4.376106148076538,13.009282564372668,16,1,0.3363833575312584
0.7557217089464224,36.69391114753519,9,5,0.030892933676702896
0.7929067757114876,16.012561743006707,16,5,0.0495177966172577
9.571123478028628,32.77304877613456,16,3,0.2920425116200465
7.564693202103201,24.92616782679213,3,6,0.3034840034243939
9.722194767953736,31.16805545948491,5,5,0.31192817853495974
4.602585051843309,14.400515378938824,10,3,0.4794187844042087
4.81342299122967,12.059709674605411,16,3,0.39913257624812293
7.4872347151810485,39.3157478923584,18,4,0.2856578514930007
3.5514173580879382,13.738955400942338,15,2,0.2584925312330769
1.1314542994144197,29.88426513576666,15,2,0.03786120536255887
4.006735058658961,31.143071975399877,18,6,0.19298361422841853
6.632589979077749,19.324762708550956,14,1,0.3432171498873264
4.017552484437758,31.217686212658595,2,6,0.1286947551804356
3.0333349268844483,18.561020264994177,7,5,0.16342501024069647
9.026364097601663,20.549113404177096,7,1,0.43925807990172655
2.2631840795224014,29.033664732266647,4,2,0.0779503414533545
9.14662846026924,36.35962792155442,16,6,0.25156001266027833
4.900403245904091,10.739181845082953,0,3,0.4563106684097906
8.106880044322741,26.643899017240493,14,0,0.3042677814938803
3.5319889613612574,21.432817146849136,22,1,0.16479350041394344
8.865658261173651,18.04078317625289,1,0,0.4914231369314127
2.8628881266042194,24.141938596695983,18,3,0.17787851512860872
2.8841179304484412,30.71348626911015,1,2,0.09390395818885336
8.482450882626228,32.4168627422347,16,4,0.2616678532427743
5.230502996286089,18.097829327258246,6,6,0.28901272642725767
6.956863534174859,21.019759995884016,19,6,0.4964516865704307
5.671752605311303,36.42170326732511,1,2,0.15572452951149007
2.781928071097112,23.7658959896539,0,1,0.11705546773023746
4.671895494022728,13.615007721539756,17,6,0.514714599092534
7.62990407566086,29.147488902833242,2,3,0.2617688302788651
4.470311976085323,17.154968420210672,23,3,0.2605840982381957
3.769590828737714,33.458427996151656,20,2,0.11266491148870734
9.50937037704172,29.51261115346518,0,3,0.3222137928627569
8.773631904198488,39.064057477721256,9,4,0.3368940326744939
4.090553655555531,26.073925435781014,22,5,0.1568829237327687
8.365591708903043,13.452543043111158,12,3,0.6218595013666903
6.236818750224176,29.59926084427392,4,1,0.21070859786117632
2.963890514354718,17.657163784595355,10,6,0.2517865171195138
7.822667023771921,34.99512219848756,20,2,0.22353592536133526
9.540856318400012,12.302973064654845,10,4,1.1632378939944883
5.472718013821376,30.828505492392708,10,6,0.26628202988165445
2.0495792728339763,34.794054129615475,4,2,0.05890602070109004
5.192545104194927,32.45609026174047,8,3,0.23998015760616487
9.285055169081584,36.646010338431466,21,2,0.25337151529819185
3.0356452164909786,19.36676760558798,11,2,0.15674506341549171
8.815597460739248,39.80171587976102,19,5,0.33223181209212405
2.622976548802741,32.71262531934602,13,2,0.08018239206412855
4.244670116396635,38.70542126742736,12,2,0.10966603585241809
1.9441403462936195,18.951796459921226,12,3,0.10258343320671671
5.388044897940743,27.657505767659416,13,3,0.19481311667088624
5.312459522208447,27.98549253535192,15,6,0.1898290521597083
6.607429274101013,18.03219699100179,6,2,0.3664239735955731
5.027123680509858,27.91326888806773,11,3,0.180097992129429
7.737535393638546,19.944585106843103,18,3,0.5819275271098836
1.903002504549962,27.656705963525777,6,3,0.06880799568320536
6.027862666628238,15.724235877611,8,3,0.5750227909526938
9.5075336956356,15.567271882327958,13,0,0.6107385910326778
8.288157187808011,38.263544128323176,17,6,0.3249107228545908
1.7193302544954083,19.03487729496429,11,5,0.09032526072286583
7.744428498342004,16.437157639348285,10,3,0.7067306283967472
2.1033900219369306,34.673097593619,15,5,0.060663458644203284
3.380351594198199,23.315663990555592,14,6,0.14498199989361094
0.9685450794304246,12.937412229181522,9,1,0.11229584351255911
2.415301768096735,36.570445670830225,6,2,0.06604518276415915
5.906181786450607,26.405867234488028,11,3,0.22366929796332136
6.086419398216782,37.419605304318026,17,5,0.24397983418258185
6.224823664402155,24.586503372917967,3,1,0.25318051818864157
7.5326471453259565,34.54840544170508,23,4,0.21803168768631295
0.9508336035290952,38.48423553505074,13,0,0.0247070934451353
3.294638796901305,26.772553801598,23,0,0.12306031099299367
2.1130640770064555,35.87533965186465,1,4,0.05890018317629021
3.8241967838211894,10.558582720162212,7,0,0.3621884570282969
3.4865557900857924,29.635637865701742,13,3,0.11764740161442225
4.219154300607101,32.01216912012998,13,6,0.1317984509195286
6.507854394394801,28.83730549635634,6,5,0.22567484313737576
4.329666517638055,21.730731206792647,3,1,0.19924163970537156
1.3465471144520857,15.300003370335816,14,3,0.08800959593661388
8.583106766538696,28.290984904384313,21,2,0.3033866369639381
6.736035561800243,34.688622815988396,4,4,0.19418573050687746
4.370840903720762,15.0765111504419,4,2,0.2899106338400214
3.9062164602894183,35.24331584076407,18,5,0.16625350227849328
8.154893579513397,37.030034199833366,12,6,0.22022376580873085
8.664304125571524,35.19830328188239,4,0,0.2461568688747363
6.532916785333747,24.79493641229738,0,5,0.26347786002361595
1.1405211313986523,33.19685052082634,1,1,0.03435630529718885
9.277647892344453,15.58835230736368,12,2,0.5951653971768296
4.118514506060551,17.432664459958538,21,5,0.23625272634142966
3.2425313551688286,32.71262502386501,17,2,0.14868256611032996
5.800245984308491,28.020480519976033,20,3,0.20700023256822622
9.121467493783372,17.55274418332783,10,0,0.7794907222353791
9.07544982256796,22.507726626144994,4,4,0.4032148592042125
0.5586390251543369,18.755000203692195,14,0,0.029786138047834344
3.0859033789270973,28.216284367790536,1,4,0.10936604333523513
0.5141901537933498,38.12449556717549,9,1,0.020230699953289022
8.488042302005194,21.28035052657628,22,2,0.39886759813494505
3.1419930593475662,23.495424422084756,10,0,0.20059180478524696
1.3272857218439085,36.02650022857955,19,5,0.055262891763948635
5.541867124166267,29.784282964399754,6,3,0.18606683030745755
0.7346792423454278,11.343713520626068,16,6,0.06476532054600762
6.2025334977476625,15.032853429547167,10,3,0.6188978220418764
3.4273535054057254,32.95536767120074,9,5,0.15599978459961975
8.489092530928463,21.760423915414012,6,0,0.39011613762336717
9.181795449051586,12.125732388212715,7,4,0.7572157421169137
6.456279677547505,11.78739649004802,19,4,0.8215910548608181
5.97272716638813,15.863368247135515,11,4,0.3765106548205258
4.991959090779472,23.54942687362181,10,0,0.3179669159828513
7.672433541079124,23.33254255945359,3,5,0.3288297244729766
2.926343629250057,29.318507308083745,3,3,0.0998121629624439
4.498926433116266,36.34278975002273,19,1,0.18568716645287744
0.841446154821325,28.9675586460923,11,5,0.02904787956422539
1.2062628734941003,11.804499515623982,13,6,0.10218670193493058
1.3719170743889935,11.064221624832163,6,0,0.1239958056615487
0.734220404025903,39.03119102372785,12,1,0.01881111963966346
6.2477105584628045,18.907422203417802,0,5,0.3304369306003775
5.631024157759572,21.920415543566346,10,6,0.3853273775696474
5.580109038457632,26.579203571525188,6,3,0.20994267279083223
9.558894925913817,19.776508418223003,1,3,0.48334593365863326
3.425051092752437,22.722453372480167,23,3,0.15073421151347227
1.4448064621785375,36.785658740158965,9,1,0.05891452722312839
1.5648425695689174,22.545665477869914,10,0,0.10411153561456739
0.7357986826703062,30.920759249436248,18,2,0.03569440242724901
1.0215677229956759,23.03966599789075,12,1,0.044339519639269034
5.944192267282829,28.75747413935865,5,1,0.2067007776300967
0.8268376496189938,31.733406050948762,4,6,0.026055748579004903
3.585384105790095,10.165519684810679,18,5,0.5290507839674015
2.8929320106353775,25.366918312643005,8,1,0.17106524184257288
6.3247393487940835,29.812985300317482,10,2,0.31822069905525685
5.728661910134262,17.931330278636274,0,1,0.31947779786084796
4.9802934038661695,28.966526561029053,7,3,0.17193270975632094
3.003194448486754,34.77562508478118,13,0,0.0863591794875037
3.152272227497037,30.90951436825748,6,1,0.10198388075401996
7.504604149807552,19.69035757440593,3,3,0.3811309226584206
2.7403934227108433,26.62344771729969,5,2,0.10293157564751311
8.776482507906763,13.258712144791135,6,0,0.6619407987792181
4.975038405199323,23.981277131163182,21,4,0.2074551066646222
5.715225798479303,28.304469848051554,22,0,0.20191954942666884
9.502903912613503,39.80847827715074,0,0,0.2387155782859446
3.3758077643992896,17.25267369649562,14,4,0.195668672797364
6.031744701572907,35.50829226634396,3,2,0.16986862269605718
5.249613590347009,18.79699117947399,22,1,0.27927946234711765
8.78735130520803,14.244232033889531,11,0,0.6169059366838013
9.382297996756668,22.47024076132275,5,3,0.4175432785262405
6.709752589854222,30.361122575014893,14,5,0.2209981720299066
9.668815694835152,35.4904063467568,10,3,0.4086519438675874
8.924980499347726,25.17551601925916,11,1,0.35451033029552026
1.4593661427461315,11.71413314700233,11,4,0.12458165913195089
7.607988557570884,12.820436132606972,6,2,0.5934266571650428
6.687293471397936,17.19952440855465,12,3,0.3888068828270524
4.667090113986446,33.00865886765801,19,2,0.21208481080820019
9.299460600666366,16.81174331295579,12,4,0.5531526640369198
4.095427102559779,21.825410436970913,1,1,0.18764490658202587
5.179492257531157,35.383452268401214,5,1,0.14638176677171333
5.878343415065055,19.04796673772487,2,6,0.3086073960546603
1.0079541290899587,27.214382275786633,4,1,0.037037553117153156
2.321871200938829,24.98349281340097,8,4,0.13940431898057465
1.5869351961919902,30.83215894720379,15,0,0.051470128929648355
2.302563093060532,20.539704730444548,11,4,0.11210302792949141
2.9396104724117307,18.644493029446362,14,1,0.15766642020080826
6.043389817859033,32.55961757097128,10,2,0.2784149631680742
4.906304315991031,29.611423615262236,23,1,0.16568957912115503
3.0882141150868634,12.761747167093887,2,5,0.24198991522491614
8.223599900516959,22.765094076085745,20,1,0.3612372465069529
7.333881457895158,32.76476757615798,4,0,0.22383438066051847
7.404886363581734,18.71456484199529,17,1,0.5935125737173363
0.5791387480544041,14.780427962308112,14,4,0.03918281321293797
5.56909618541095,26.24368572402411,18,2,0.31831063540245397
1.7155026237859883,39.53532601766959,9,0,0.06508745961849191
4.273131687545895,13.91709478505462,8,5,0.4605628998231822
9.377304663264347,25.016055741521157,10,0,0.5622771687204919
4.910508205455265,20.378031521343992,1,5,0.240970684548799
6.919101879025519,27.913959425166727,14,0,0.24787246315144318
6.161043029604268,29.37998487376307,12,1,0.20970204906763604
5.464798211950889,36.05262887038235,17,1,0.2273675339292782
7.011574470697648,11.51625798255216,10,1,0.9132620788784798
2.9919026067873404,29.973443655163752,11,4,0.09981844732985504
6.3559106062648665,35.0295716350595,4,3,0.1814441430366658
5.334192525744178,23.61518489686696,4,1,0.22587976969224866
1.5473086355145274,34.88893564952369,14,5,0.04434955113156774
3.447670961017459,22.316370307702456,8,2,0.23173600232566727
9.718677189359727,14.244265259425593,2,0,0.6822870125174598
0.7086707418909983,18.12795161328625,20,0,0.03909270925963874
0.9111569023758372,38.98039158467732,23,2,0.02337474985074293
1.207555872562331,11.456348454004138,21,4,0.10540495319346498
6.890573752172452,25.857806116784957,22,1,0.2664794422640367
2.6934400071840576,13.725929852569063,14,5,0.19623005771663113
9.61127676533907,33.888600720921275,1,4,0.2836138571931507
9.677862331236923,31.89939195581664,17,6,0.455080570719416
8.550963082395821,36.318179423791534,11,4,0.2354458075283973
4.685819286076228,32.64231301234382,5,6,0.1435504672816619
9.12787359808171,22.88544926292938,0,2,0.39885053132285875
1.675155040121044,32.201968741713415,19,1,0.07803040181598125
3.344116290762928,25.568444542698906,2,6,0.1307907598828824
2.0452196694572637,10.954718395783772,11,3,0.18669760331259846
0.8014964016526634,23.566206844746688,0,3,0.034010411897548574
4.89606139817605,14.908326828349523,0,3,0.3284111929224512
1.0866984546718008,22.011184366508587,16,6,0.04937028542295441
3.920137726760581,23.53759260220309,22,4,0.16654794706548115
8.258003143088738,29.751572629071465,23,5,0.2775652650717196
4.532187992013726,18.70104646441919,1,6,0.2423494321901566
3.2808636936404247,37.659625105544805,19,5,0.13067829344206752
7.642865477903326,18.098560451777185,22,1,0.4222913473293859
3.79518557205196,20.898029173676147,3,3,0.18160495138137248
0.6753607163324186,24.691162497756597,7,2,0.02735232561017655
9.22978553148486,24.85559427223827,22,1,0.37133634506553714
4.431315220173014,16.220962213319826,9,4,0.4097767285840396
7.849677631024912,11.96566817256089,12,6,0.6560166568069659
7.993232211681971,25.464520189347716,9,5,0.4708452477552879
7.883080049521682,22.963497316006364,3,4,0.3432874331396768
9.337880871089993,14.416367843757108,9,3,0.9715915588752495
0.7533124975002128,36.99821581500011,14,4,0.020360779051264384
4.271062853912088,16.370398572330505,17,0,0.3913523701064099
2.92438249199853,30.940058892746954,17,6,0.1417765154618405
9.17057470576088,39.45064963101496,17,0,0.34868531158044247
8.474276032109042,34.91006311171773,23,0,0.24274593847023468
6.742559491377736,23.269473568284916,17,4,0.43463979566994765
3.727175630552456,16.666878737655168,15,0,0.22362769233640115
0.7672524106142977,26.74461669677494,21,4,0.028688106444494998
5.138191529640694,31.60456347747568,13,5,0.16257751932889825
7.290815319079204,34.44380118380726,17,0,0.3175091773482931
0.9436662341932356,19.033191851407654,9,1,0.07437004588303807
9.993879856740206,39.63942494793618,18,0,0.3781795473773846
7.5884268521505005,30.45768159811187,21,3,0.2491465684184223
9.353716485277927,25.183003752369906,22,6,0.37142973797943674
6.215680306450215,31.779824809898532,9,4,0.293378598385832
9.138242402284549,35.18955156168853,0,6,0.25968624198762197
9.298257743933506,36.44871017303157,12,3,0.25510526160712527
8.321106153288452,16.20618397372984,18,2,0.770178794105102
2.5313230207277178,36.671059204213876,11,5,0.06902781309455176
2.4957101634627104,29.789700238398943,7,1,0.08377761922712261
6.452110233185244,24.042817695378364,15,6,0.268359154693649
4.822207357226382,22.676985327498002,10,1,0.3189714563632272
8.585443433137726,20.904121284883267,17,4,0.6160586696853593
3.3338813552852997,35.05078472270405,17,0,0.14267361123269462
7.547913844882646,21.061632951416204,5,4,0.35837267994811944
5.278308083504512,11.21715699971293,17,2,0.7058350101954881
4.767307811476265,35.10867502354957,8,2,0.20368076301420665
5.5813866866725546,39.52843095521187,11,3,0.1411992976143325
7.407892653066265,36.59722411611579,17,0,0.30362518600710586
5.784360919835254,27.75819657346663,23,0,0.20838388778341532
9.418721659591096,16.366798471779965,12,1,0.5754773406559069
9.249671125591735,16.689572033574642,7,4,0.554218592722692
1.864334235213382,17.43961273621829,0,6,0.10690227262567388
3.267512096670801,33.89245404211599,12,2,0.09640824747038004
9.678815484952047,34.19150812082181,20,3,0.28307658880533204
7.689370040023205,25.1015570844567,2,1,0.30633040070588247
1.1684948338341778,31.718053442371808,17,3,0.05526008252479318
7.944886206232187,27.093257457492108,20,3,0.2932421920360553
7.320172149034851,15.382630587077811,2,2,0.47587258288476136
1.3199081177018894,37.395380363235276,7,6,0.03529602065498812
8.854382285555031,36.41024478188216,4,0,0.24318381649444434
6.812533914930162,25.478755896201477,22,2,0.267380948374556
6.652383592579844,21.594530364043806,16,1,0.3080587297076145
2.3880461186057005,21.416726443986786,21,0,0.11150378769843217
7.400675793613996,36.620333582608666,20,0,0.20209198195640266
3.309982707183178,16.494749495930932,2,5,0.20066886787215005
5.477218489647627,30.70707339907765,18,4,0.2675548928970294
6.084877133338664,28.636737228687323,9,4,0.31872750122051463
6.855649899824474,16.06947269490004,20,4,0.42662569145783164
9.22600961341274,26.19246500701545,16,6,0.3522390737542887
6.692757786372179,38.64087271736141,9,5,0.25980615792478384
3.4029447613757364,14.489355801418986,22,2,0.23485825098190188
2.9096178498449303,20.903658092232067,13,5,0.13919180255470037
1.1620953854936287,20.476166801873113,12,2,0.05675356118838233
0.647867948567933,39.02459075071143,21,2,0.016601530883603745
7.300134287434808,22.765910941085146,4,2,0.32066075925213317
3.7309669239360708,12.21944240320661,8,3,0.4579955616007072
5.196720793423994,30.05135302504055,6,4,0.17292801389321077
8.919556117987565,24.52450702456338,0,0,0.36369971103002685
7.309914441310616,15.164779587546398,23,5,0.48203235656083354
3.71778356711813,39.16182802682218,18,2,0.14240079259981672
4.865273850599868,32.38561497680567,3,0,0.15022947237791656
8.967086754433302,22.549752025396256,4,3,0.3976578875162033
2.782816011470964,19.022331217323707,4,3,0.14629205956295427
7.519067444769487,16.010426749977768,1,1,0.4696356669431018
1.7576377652289312,25.13706329616607,19,2,0.10488324020911036
5.240764340230924,23.00574728851332,8,2,0.3417035930961228
7.63137263867271,36.69240391171175,21,6,0.20798235670345036
2.1628808441501133,25.79584046347128,6,1,0.08384610872488936
1.750171491352513,30.977145774980315,22,2,0.0564987976641184
4.949210667534746,18.914809086319835,7,4,0.2616579762951068
8.13514729692761,31.06336026962775,1,4,0.26188883708378974
6.455221933339449,18.54393911879419,1,2,0.3481041375290708
3.4385680308337117,22.347307354623418,3,2,0.15386945622879747
2.8452958284616408,24.0163282182406,17,0,0.17771008556798965
1.683196084510926,22.00152906571912,15,3,0.07650359570387935
0.5442192455019566,14.338045463777785,4,3,0.03795630630944908
1.3033927865996813,13.127244000871523,2,5,0.0992891414613112
7.653596590384452,21.728875337286567,18,6,0.5283474044271596
1.984690016805809,25.001199113059684,5,6,0.07938379306651262
2.3446885337019783,25.93570039312351,3,6,0.09040390265780675
7.567121507932291,31.31274313944007,10,0,0.36249402396181785
4.123838610939603,32.530631500722805,13,1,0.12676786218699673
5.434943378181258,22.190021261382775,19,0,0.36739104353448776
4.194202145980473,26.48275469668904,5,0,0.15837484408315144
4.321388405795615,34.17446746138643,21,4,0.12645078992608536
0.8025825977299728,34.65117327084248,11,6,0.02316177266082106
5.922654176523753,17.409587996225714,17,5,0.5102924472831648
9.894232856052355,22.07588961102406,0,2,0.44819180700701916
9.161950736070011,27.724351941549884,16,1,0.3304658213611549
5.655867924081622,32.03884004762347,15,3,0.17653160712668045
5.480140667720267,13.356317077487105,3,1,0.4103032771629375
3.8244064339483144,31.19123739898642,10,6,0.1839173476044553
2.3615875923612673,31.57729320956053,15,1,0.07478752458891122
3.3385974068747553,28.830532309719178,14,1,0.11580075494302501
4.183098267496362,11.969826639546724,17,6,0.5242053699018445
3.0267853161838714,18.34909518269256,0,2,0.16495556244314594
9.559698015842223,27.96862355960969,7,2,0.34180080387108014
4.691277130109158,35.40134618425547,19,6,0.19877537025112793
5.373812759423614,37.14885152580895,13,5,0.14465622862365443
9.09625060295408,37.2437554365807,20,0,0.24423559053928734
0.9236169959989516,11.742807374445372,2,4,0.0786538488239977
7.651923890952466,20.432163255415123,6,0,0.3745038543055142
7.779497708835263,22.232446227706706,21,5,0.3499164072705698
2.2196367992313673,10.530474241450541,6,2,0.21078222578944544
7.340411367722201,11.655688583842096,10,2,0.9446560769345675
9.170245261379625,10.915157319164704,14,0,0.8401386249631617
7.549684884340954,29.088885325370086,7,6,0.2595384731967175
5.056867879644028,34.17262495029213,7,1,0.14798008309282074
3.186529257272653,26.042770330502126,13,1,0.12235753788223092
1.7848014667925385,29.516050477867275,3,6,0.060468844506512784
9.330186353407283,27.32250373091169,4,4,0.3414835787121313
6.078821975567936,27.945408016578885,11,4,0.21752489611035974
1.791785469596002,16.06086577003801,21,5,0.11156219691086812
9.810850894559495,31.243243413556275,2,4,0.31401512207604604
8.934893459018307,39.91349362374899,20,6,0.2238564617581344
5.431977241697619,12.958156778606638,11,6,0.4191936657739456
7.290120068014156,14.867349757280811,14,3,0.490344290477464
4.90983016629295,12.091294694016103,2,3,0.40606322900415215
0.9392460831740501,17.37443020184224,3,0,0.054059101349663845
5.022951683352856,30.35315517133877,7,3,0.16548367558492968
6.657439319248447,19.516533338367935,22,2,0.3411179231385554
8.394378232719145,29.751144067207182,9,2,0.4232296855756082
2.4158057860712026,22.860618012493806,17,5,0.15851315468052402
9.457051056072466,13.445035673989999,0,5,0.7033860887678817
0.8163339588680061,23.756640388025588,13,6,0.03436234861220002
8.062113647035286,33.753764725760824,20,5,0.2388507982009572
1.8303837548226916,32.22615171671425,12,1,0.05679808656375667
5.922247470099236,10.38984119645298,8,5,0.8550054844131376
4.670648569005291,23.069930666419783,12,2,0.20245611642881142
4.883099759540852,31.53885593090158,22,0,0.15482805623131118
9.535057933684097,18.502233467945313,5,2,0.5153463202268722
5.233626023188689,12.09044395649761,14,2,0.4328729401517179
3.0003629454050182,19.26430609615812,1,3,0.1557472628616185
1.8232363519853787,35.806078869715805,17,2,0.07637961525832317
7.624199901493958,38.14050828734895,20,0,0.19989770047251504
7.622853231455614,23.855113340411595,1,0,0.31954797793989814
9.531014197170425,10.354854677824687,18,5,1.3806588059967833
5.0126836399998,29.89880232134942,6,4,0.16765499788666996
2.7501072420336947,20.63563311627926,12,4,0.13326982635023496
6.688884874608982,19.893191654926326,21,5,0.336239905121135
5.873564552625222,33.18620481528349,20,0,0.17698813664647262
8.003775624975955,33.08246542451337,4,0,0.24193407360278943
4.929551737911857,26.746162173453946,12,6,0.18430875076367131
8.164311052931502,16.075536894923978,9,6,0.7618076248056266
5.604484704774011,33.90493174380299,11,1,0.16529998488489442
8.171604600090948,27.643491259053526,18,2,0.44341023300094184
1.5086274707034477,26.76210036475457,15,0,0.056371788840994544
7.299651900242683,23.02645328790213,9,4,0.47551734144471014
7.51018365852814,25.685792084273732,12,2,0.292386687312878
8.386594572796373,36.30302765947364,2,0,0.23101639487107092
6.332544341888855,17.954016382597626,6,3,0.3527090655897379
2.301093872435915,18.211842140262277,14,5,0.12635151648655657
9.090244618280288,27.184731049908365,15,3,0.3343878812555304
4.685795552461046,12.586147521521127,21,1,0.37229784129327714
2.8208711202467023,22.70807463082954,22,5,0.12422326269867708
3.707620337856393,13.523667471538625,4,5,0.27415790469998647
2.3684404144253435,13.704891772397637,6,6,0.17281715563748598
5.63253649660554,22.62495220124115,4,0,0.24895241530263001
7.375064776657582,35.11057391673263,15,6,0.21005252702926766
5.917846049302734,33.55568505035198,22,0,0.17635896988610755
9.544644964574212,11.241405631185938,22,0,0.8490615211051039
6.204700639995136,17.031992860204774,23,0,0.364296808419431
7.075515434785992,19.662786987514316,2,6,0.35984295813604034
1.224748878896297,27.448659999915776,9,4,0.06692943547517739
7.558938565539046,38.200602547938175,2,6,0.19787485173966265
8.382125728775659,14.28708593185475,2,4,0.5866924696019863
9.638669265582205,30.779055709768798,11,1,0.31315675686967354
2.987322782961297,33.71192456853074,15,5,0.0886132376360942
3.590857839173513,10.832116941221138,11,3,0.3315010222525076
1.6763125292966339,26.40277023380791,8,3,0.09523503676615165
3.346348860706228,20.608706445030194,15,3,0.16237549259251072
7.465245979643904,18.382120379038284,18,5,0.6091717788027948
5.543169447750172,14.724506816731749,4,5,0.37645875116519073
1.2603088954340635,35.48951135382198,16,5,0.035512151262638805
9.749954087267913,38.52296773482749,19,0,0.37964186019032736
7.746881117612911,21.979813369724518,9,1,0.5286815443312842
6.917358650649168,25.531414028031236,12,1,0.27093519548327877
8.128885785318428,25.69395794107278,0,0,0.31637343705323384
3.313639630223741,19.616334361738087,8,3,0.25338370327896514
3.6302206297656787,30.765239453979063,6,4,0.11799747683407545
2.4207720707944738,19.317580860914205,21,4,0.12531445258202537
0.6917071853956972,16.0678978560919,14,2,0.043049015595617995
9.123379064358671,29.939093721947877,5,3,0.3047313037959618
2.840784770398616,12.974656190150355,22,6,0.21894875122434332
0.5770278995118836,36.1006542566483,20,3,0.015983862658267976
8.319335407338215,26.47590957103255,14,1,0.3142228366137211
4.1825895642512645,18.352003827928534,18,3,0.34186372263224707
4.03667965285179,31.486357287399503,8,3,0.19230612877853726
1.2077917803325664,15.755098110471662,5,0,0.07666037823844492
1.123524942773072,15.720133853321222,12,3,0.07147044377969484
9.300159134000324,25.761728798541277,15,2,0.3610067944868255
9.207876408795428,26.90681150240905,0,5,0.3422135843918563
4.660618132931566,25.522296686540017,5,3,0.18260966832931963
9.042247425708274,13.626432569429966,0,5,0.6635814164592118
9.586306668235732,10.53976799917451,3,6,0.9095367819278893
3.459031445885377,30.57949549051773,4,3,0.11311604035318287
2.672128793846015,39.52099108735763,13,4,0.06761289938148343
9.108234633597911,36.36248950158989,1,6,0.2504843523763594
8.166474164417004,37.44189527494532,1,6,0.21811059788636541
8.292203255081171,25.82185577183163,20,5,0.3211311893441413
3.397733302480644,21.173375889114933,18,0,0.240707952308214
1.9174627047648198,31.31919487311294,12,6,0.06122324384561152
8.168515490215796,11.512495007602855,6,5,0.7095347693806865
